"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.815703210E2,-1.171793461E0,1.435451508E-1,-9.814300537E-1
1.815782250E2,-1.157884598E0,1.898970604E-1,-6.657953262E-1
1.815860986E2,-1.180803537E0,2.728772163E-1,-3.118519783E-1
1.815940942E2,-1.220606804E0,3.833036423E-1,1.907186508E-1
1.816019982E2,-1.168117523E0,4.316844940E-1,2.615652084E-1
1.816100243E2,-1.091904640E0,3.926048279E-1,2.576675415E-1
1.816179284E2,-8.988105059E-1,3.821439743E-1,3.860025406E-1
1.816258019E2,-5.886166096E-1,3.232884407E-1,5.655498505E-1
1.816337365E2,-3.132959604E-1,2.199807167E-1,8.655805588E-1
1.816416100E2,-3.316426277E-2,2.036123276E-1,1.103846550E0
1.816495446E2,8.351624012E-2,1.786561012E-1,1.472231865E0
1.816574181E2,1.046636105E-1,1.318993568E-1,1.763483047E0
1.816652917E2,2.578306198E-1,1.689023972E-1,2.005280495E0
1.816732262E2,1.435687542E-1,2.968959808E-1,2.162699699E0
1.816810998E2,-9.124565125E-2,5.667624474E-1,2.229127884E0
1.816939172E2,-7.857436538E-1,1.266814232E0,2.044301987E0
1.817018212E2,-1.342782378E0,1.913771629E0,1.663902283E0
1.817097863E2,-1.744376183E0,2.608325005E0,1.330080986E0
1.817176904E2,-2.056464672E0,3.254467487E0,1.283070564E0
1.817257165E2,-2.244997978E0,3.903770924E0,1.286873817E0
1.817335900E2,-2.497249603E0,4.223048687E0,1.718139648E0
1.817414636E2,-2.109503984E0,4.047690868E0,2.090479851E0
1.817494286E2,-9.922085404E-1,3.168139458E0,3.142804146E0
1.817573022E2,2.516956329E-1,1.792619705E0,3.728980064E0
1.817653588E2,1.673765779E0,3.901557922E-1,4.106670380E0
1.817732593E2,2.772783995E0,-9.436168671E-1,4.550998688E0
1.817811329E2,3.473726749E0,-2.013780832E0,4.691054344E0
1.817890674E2,3.782418251E0,-2.786629677E0,3.931926727E0
1.817969410E2,3.673440456E0,-3.309376717E0,2.697267532E0
1.818098499E2,3.044763565E0,-3.613211393E0,2.806882858E-1
1.818177845E2,2.522102356E0,-3.499300480E0,-2.413816452E-1
1.818257190E2,2.153717518E0,-3.310068130E0,-4.933600426E-1
1.818335926E2,1.814243078E0,-3.068652391E0,-8.795423508E-1
1.818414356E2,1.328235745E0,-2.738494635E0,-1.357528687E0
1.818493702E2,7.156236172E-1,-2.513562679E0,-2.091421604E0
1.818572437E2,3.329788446E-1,-2.312461615E0,-2.503437519E0
1.818652088E2,7.862889767E-2,-2.124734640E0,-2.331247330E0
1.818730823E2,-4.823803902E-3,-1.945435047E0,-2.021420002E0
1.818858997E2,1.402786970E-1,-1.821198463E0,-1.181105614E0
1.818937732E2,4.790488482E-1,-1.725392580E0,-7.590322495E-1
1.819017383E2,6.542239189E-1,-1.623038530E0,-2.759275436E-1
1.819096119E2,6.565949917E-1,-1.542230844E0,-1.627922058E-3
1.819224292E2,4.320038557E-1,-1.317992687E0,5.070400238E-2
1.819303028E2,1.471325159E-1,-1.148992062E0,1.620607376E-1
1.819382679E2,-2.033697367E-1,-9.023895264E-1,3.016872406E-1
1.819461414E2,-4.223651886E-1,-6.855001450E-1,3.748607635E-1
1.819541065E2,-6.600247025E-1,-5.016670227E-1,-1.197996140E-1
1.819620105E2,-8.134019971E-1,-4.454421997E-1,-8.460617065E-1
1.819698841E2,-9.940989017E-1,-5.247507095E-1,-1.320878506E0
1.819777881E2,-1.203063846E0,-5.780067444E-1,-1.588708401E0
1.819857227E2,-1.306991100E0,-7.048597336E-1,-2.131185055E0
1.819936573E2,-1.331115723E0,-7.759580612E-1,-2.456939220E0
1.820015613E2,-1.209131122E0,-9.313950539E-1,-2.688627720E0
1.820094349E2,-9.634280205E-1,-1.027844191E0,-3.238122463E0
1.820173694E2,-7.966873050E-1,-1.119392633E0,-3.598545074E0
1.820252430E2,-6.840085387E-1,-1.086583376E0,-3.723391056E0
1.820331775E2,-5.265795588E-1,-1.002960205E0,-3.445550442E0
1.820410816E2,-4.935752153E-1,-7.701163292E-1,-2.734153271E0
1.820489551E2,-3.951866031E-1,-5.700173378E-1,-1.877621174E0
1.820568897E2,-2.251238823E-1,-3.571720123E-1,-1.379621983E0
1.820647632E2,2.563154697E-2,-1.761393547E-1,-1.047335148E0
1.820727588E2,2.669951916E-1,4.100799561E-3,-8.685135841E-1
1.820806324E2,4.724763632E-1,1.621556282E-1,-7.522540092E-1
1.820885364E2,6.616433859E-1,3.008990288E-1,-8.018503189E-1
1.820965015E2,7.846313715E-1,3.546876907E-1,-9.942073822E-1
1.821043751E2,8.752862215E-1,4.063053131E-1,-1.081159115E0
1.821172230E2,1.146208644E0,4.734158516E-1,-7.283196449E-1
1.821301624E2,1.003089905E0,4.621567726E-1,2.248525620E-1
1.821380359E2,1.066585898E0,4.640307426E-1,7.939491272E-1
1.821459705E2,1.123382449E0,4.447302818E-1,1.463328362E0
1.821538746E2,1.062295198E0,5.035519600E-1,1.954751968E0
1.821667835E2,7.594758272E-1,5.244331360E-1,2.396687508E0
1.821746570E2,6.704733372E-1,5.759701729E-1,2.430979729E0
1.821826221E2,3.766449690E-1,5.197439194E-1,2.412518501E0
1.821904957E2,2.800147533E-1,5.668077469E-1,2.272128105E0
1.821983692E2,2.337219715E-1,5.715494156E-1,2.040857315E0
1.822063038E2,1.193016768E-1,6.546664238E-1,1.768248558E0
1.822141773E2,-1.087436676E-1,7.792162895E-1,1.192559242E0
1.822222034E2,-5.326545238E-1,1.102733135E0,5.573606491E-1
1.822301075E2,-1.120518327E0,1.550673008E0,-1.862707138E-1
1.822379810E2,-1.824245453E0,2.062553406E0,-7.859354019E-1
1.822459156E2,-2.118928909E0,2.525718212E0,-5.763702393E-1
1.822537891E2,-2.031826496E0,2.662655830E0,6.823406219E-1
1.822666980E2,-6.716324687E-1,1.370392799E0,3.254924774E0
1.822746326E2,8.491364717E-1,2.265825272E-1,4.201864243E0
1.822825672E2,1.893470526E0,-1.120995522E0,5.092896461E0
1.822904407E2,2.928535461E0,-1.707977533E0,5.325061798E0
1.822984668E2,3.583679676E0,-2.457246780E0,5.866792679E0
1.823063404E2,3.635814428E0,-2.845659494E0,5.450042725E0
1.823142139E2,3.226431847E0,-3.138831139E0,4.617658615E0
1.823221485E2,2.540899277E0,-3.190448761E0,3.439088821E0
1.823300220E2,1.706929207E0,-3.260757208E0,1.854352951E0
1.823379871E2,1.077272177E0,-3.240587711E0,6.940412521E-1
1.823458912E2,8.144713640E-1,-3.236541271E0,8.097743988E-2
1.823588001E2,4.348428249E-1,-3.083348274E0,-9.551334381E-2
1.823667042E2,2.429817915E-1,-2.874825239E0,-3.943271637E-1
1.823746082E2,-3.384339809E-2,-2.533838272E0,-8.414030075E-1
1.823825123E2,-6.644062400E-1,-2.131910801E0,-9.934210777E-1
1.823903858E2,-1.288575411E0,-1.319849730E0,-4.365744591E-1
1.823983509E2,-1.880166531E0,-5.223984718E-1,4.053068161E-1
1.824062244E2,-2.279089928E0,1.282310486E-2,1.078347206E0
1.824142505E2,-2.406285763E0,2.729954720E-1,1.302401543E0
1.824221241E2,-2.230158806E0,1.449298859E-1,1.468848228E0
1.824350635E2,-1.452609539E0,-3.452310562E-1,6.251926422E-1
1.824429371E2,-9.804257154E-1,-6.877741814E-1,-6.316485405E-1
1.824508716E2,-5.567623973E-1,-9.093356133E-1,-1.564191818E0
1.824587757E2,-3.848987818E-1,-9.881029129E-1,-2.129353046E0
1.824666492E2,-4.326606989E-1,-1.071995735E0,-2.662694931E0
1.824746143E2,-4.019861221E-1,-1.105230808E0,-3.224312305E0
1.824824878E2,-4.178514481E-1,-1.055083275E0,-3.541721821E0
1.824953357E2,-2.662727833E-1,-1.044672966E0,-2.669037819E0
1.825032093E2,-2.459322214E-1,-9.741706848E-1,-2.207119942E0
1.825111744E2,-3.043932915E-1,-9.533414841E-1,-2.144849300E0
1.825196583E2,-5.330042839E-1,-8.469161987E-1,-2.285154819E0
1.825269825E2,-6.367172003E-1,-7.124543190E-1,-2.234523296E0
1.825348865E2,-6.767244339E-1,-6.631588936E-1,-2.293467999E0
1.825478260E2,-6.658579111E-1,-5.228891373E-1,-2.409929752E0
1.825556995E2,-6.098842621E-1,-4.319295883E-1,-1.991495609E0
1.825637256E2,-5.004160404E-1,-4.141058922E-1,-1.468485355E0
1.825715992E2,-3.882298470E-1,-3.636674881E-1,-1.131698132E0
1.825795032E2,-4.694956541E-1,-3.139724731E-1,-1.001378536E0
1.825874378E2,-4.891363382E-1,-1.863131523E-1,-1.280609131E0
1.826081897E2,-4.005888700E-1,-9.149217606E-2,-1.481446743E0
1.826161243E2,-2.032439709E-1,-7.183647156E-2,-1.331147194E0
1.826240894E2,-1.327610016E-1,-9.487676620E-2,-8.033065796E-1
1.826319629E2,-7.501506805E-2,-7.042026520E-2,-3.359665871E-1
1.826447803E2,3.140629530E-1,-8.453655243E-2,1.821746826E-1
1.826526539E2,5.119221210E-1,-2.224059105E-1,6.790294647E-1
1.826606189E2,4.892858267E-1,-1.965022087E-1,9.033622742E-1
1.826685230E2,3.614400625E-1,-8.167552948E-2,1.164894104E0
1.826813709E2,7.978582382E-2,1.260442734E-1,1.275502205E0
1.826892444E2,-6.189882755E-2,2.054185867E-1,1.308098793E0
1.826971790E2,-1.896953583E-2,2.510433197E-1,1.288186073E0
1.827050525E2,-1.274930239E-1,2.634797096E-1,1.449689865E0
1.827130787E2,-2.865064144E-1,2.865438461E-1,2.255969048E0
1.827209522E2,-3.084058762E-1,3.806967735E-1,2.652961731E0
1.827338611E2,-4.998266697E-1,6.747970581E-1,2.023303986E0
1.827417347E2,-6.727451086E-1,1.023863316E0,1.167232513E0
1.827496692E2,-7.824051380E-1,1.414165020E0,7.369403839E-1
1.827575733E2,-8.383702040E-1,1.954984188E0,4.727706909E-1
1.827654468E2,-1.083000660E0,2.597511292E0,3.128938675E-1
1.827734424E2,-1.330757737E0,3.288655281E0,5.065345764E-1
1.827813465E2,-1.430934668E0,3.718814373E0,1.171773911E0
1.827944385E2,-7.954559326E-1,3.394435883E0,3.325330734E0
1.828023121E2,3.475224972E-2,2.451004028E0,4.544128418E0
1.828102772E2,8.241140842E-1,1.334980011E0,5.367347717E0
1.828181507E2,1.441108584E0,2.182683945E-1,5.392365456E0
1.828260853E2,1.887866855E0,-7.274994850E-1,4.648061752E0
1.828339893E2,2.205691338E0,-1.460975170E0,3.239225388E0
1.828418628E2,2.243721247E0,-1.989431858E0,1.540108681E0
1.828497974E2,1.897418022E0,-2.229245424E0,1.628971100E-2
1.828577015E2,1.407089353E0,-2.334811211E0,-2.441515923E-1
1.828657276E2,1.044339657E0,-2.273335695E0,-5.367712975E-1
1.828736011E2,7.123966217E-1,-2.226042986E0,-1.085321903E0
1.828815357E2,4.379223585E-1,-2.104379892E0,-1.809048176E0
1.828894703E2,1.513705254E-1,-1.936232090E0,-2.516659260E0
1.828973438E2,-5.312609673E-2,-1.641581297E0,-2.766367912E0
1.829053089E2,-2.616895437E-1,-1.515459061E0,-2.738464832E0
1.829131824E2,-2.000483274E-1,-1.392939091E0,-2.914455891E0
1.829210865E2,-4.365408421E-2,-1.362179279E0,-3.279268742E0
1.829290210E2,1.766402721E-1,-1.346142769E0,-2.659488201E0
1.829368946E2,4.184613228E-1,-1.443541050E0,-7.810249329E-1
1.829497425E2,8.013424873E-1,-1.494570017E0,6.966800690E-1
1.829576465E2,7.415567636E-1,-1.675955296E0,5.782403946E-1
1.829656116E2,5.710060596E-1,-1.761122704E0,4.652843475E-1
1.829734852E2,4.229936600E-1,-1.620784760E0,5.436363220E-1
1.829815113E2,1.505589485E-2,-1.422742605E0,6.433753967E-1
1.829894153E2,-4.821574688E-1,-1.179473400E0,4.174718857E-1
1.829972889E2,-8.648048043E-1,-9.680910110E-1,5.082416534E-1
1.830052540E2,-1.022743583E0,-8.205890656E-1,-1.315116882E-1
1.830131275E2,-1.234147549E0,-8.128156662E-1,-1.216328144E0
1.830259754E2,-1.356704950E0,-7.926034927E-1,-2.746764183E0
1.830338489E2,-1.475495577E0,-7.995219231E-1,-3.350912094E0
1.830417835E2,-1.364562511E0,-8.360414505E-1,-3.831939697E0
1.830496570E2,-1.197289944E0,-9.196062088E-1,-4.313261509E0
1.830625049E2,-7.298683524E-1,-8.881201744E-1,-4.410356998E0
1.830703785E2,-5.681146383E-1,-8.928756714E-1,-3.868600368E0
1.830783130E2,-3.022714853E-1,-8.695721626E-1,-2.547031403E0
1.830861866E2,9.670770168E-2,-7.928462029E-1,-1.710656643E0
1.830941822E2,2.770774364E-1,-7.775750160E-1,-8.648743629E-1
1.831020557E2,3.826444149E-1,-6.240491867E-1,-1.492128372E-1
1.831099292E2,3.665705919E-1,-4.644107819E-1,1.920652390E-1
1.831178943E2,4.540883303E-1,-2.154321671E-1,3.274726868E-2
1.831257679E2,3.332030773E-1,1.578712463E-2,-4.143676758E-1
1.831337330E2,1.530776024E-1,2.627692223E-1,-6.743845940E-1
1.831416065E2,2.645514011E-1,5.328297615E-1,-8.284525871E-1
1.831494800E2,2.480677366E-1,5.443539619E-1,-7.888360023E-1
1.831574451E2,4.020088911E-1,5.910105705E-1,-7.751588821E-1
1.831653492E2,4.789670706E-1,5.649433136E-1,-7.034130096E-1
1.831733448E2,5.387108326E-1,5.541429520E-1,-5.195732117E-1
1.831812793E2,5.840938091E-1,5.069890022E-1,-4.039039612E-1
1.831891529E2,6.583945751E-1,4.542798996E-1,-1.020545959E-1
1.831971180E2,6.538907290E-1,2.911434174E-1,4.785213470E-1
1.832050220E2,5.370421410E-1,2.213335037E-1,1.364841461E0
1.832179004E2,2.803498507E-1,2.840509415E-1,2.521892548E0
1.832308399E2,1.832752228E-1,3.909025192E-1,3.065352440E0
1.832387134E2,2.562326193E-1,3.763923645E-1,2.964920998E0
1.832466785E2,4.008462429E-1,4.101777077E-1,2.700162888E0
1.832545521E2,4.371138811E-1,3.394565582E-1,2.476826668E0
1.832674610E2,3.199076653E-1,4.919700623E-1,1.549478531E0
1.832753345E2,3.984165192E-2,8.101959229E-1,1.124266624E0
1.832832386E2,-5.316394567E-1,1.168416023E0,6.801185608E-1
1.832911121E2,-1.062926531E0,1.726366520E0,5.268926620E-1
1.832989856E2,-1.730216622E0,2.158344746E0,1.310633659E0
1.833069202E2,-1.957856178E0,2.270383835E0,2.470890999E0
1.833147938E2,-1.727012515E0,1.810126305E0,3.428127289E0
1.833277027E2,1.407980919E-3,2.049946785E-1,4.216352463E0
1.833355762E2,1.039765000E0,-8.677816391E-1,4.402881622E0
1.833435108E2,1.853359580E0,-1.680680752E0,4.339849472E0
1.833513843E2,2.201510191E0,-2.283194065E0,4.180768013E0
1.833593799E2,2.173223495E0,-2.721968174E0,3.434958458E0
1.833672535E2,1.800669432E0,-2.881447554E0,2.480600357E0
1.833801929E2,1.096098542E0,-2.952111006E0,8.980941772E-2
1.833880665E2,6.823166609E-1,-2.948596239E0,-2.072920799E-1
1.833960621E2,5.316355228E-1,-2.772833347E0,-5.277514458E-1
1.834039356E2,2.386789322E-1,-2.641043901E0,-8.049330711E-1
1.834168751E2,-2.409398556E-2,-2.127689600E0,-1.110127449E0
1.834247791E2,-2.972805500E-1,-1.705441952E0,-4.514350891E-1
1.834326832E2,-6.079045534E-1,-1.297991753E0,4.780426025E-1
1.834405872E2,-9.837160110E-1,-9.149580002E-1,1.347867966E0
1.834484302E2,-1.023949623E0,-6.356935501E-1,2.057214737E0
1.834563953E2,-1.101163149E0,-4.411196709E-1,2.066886902E0
1.834642688E2,-1.225790501E0,-3.976736069E-1,2.193021774E0
1.834722339E2,-1.024551153E0,-4.992976189E-1,2.631466866E0
1.834801075E2,-7.263675928E-1,-6.923599243E-1,2.173460007E0
1.834930469E2,-4.634499550E-1,-1.192435265E0,1.519060135E-1
1.835009205E2,-2.827918530E-1,-1.390757322E0,-1.193243027E0
1.835088245E2,-2.495070696E-1,-1.534730673E0,-2.192710400E0
1.835166980E2,-4.066702127E-1,-1.611688852E0,-2.561731815E0
1.835246937E2,-6.232171059E-1,-1.611795664E0,-3.021595001E0
1.835326587E2,-4.780262709E-1,-1.503995180E0,-3.423211098E0
1.835405323E2,-4.653648138E-1,-1.479112864E0,-3.678805828E0
1.835485584E2,-4.762827158E-1,-1.465978861E0,-3.703890324E0
1.835564319E2,-5.261154175E-1,-1.464264154E0,-3.491872311E0
1.835693409E2,-5.576126575E-1,-1.275599957E0,-3.163980007E0
1.835901844E2,-8.832039833E-1,-7.692284584E-1,-1.991152287E0
1.835981800E2,-1.093942165E0,-6.984534264E-1,-1.835824013E0
1.836061146E2,-1.109326363E0,-5.471892357E-1,-1.513234615E0
1.836139881E2,-1.075140238E0,-2.084732056E-1,-1.241433620E0
1.836219227E2,-1.362398863E0,1.234641075E-1,-1.035824776E0
1.836297962E2,-1.653802514E0,4.341969490E-1,-7.674026489E-1
1.836427356E2,-1.849287748E0,5.795135498E-1,-5.696201324E-1
1.836506397E2,-1.624828219E0,6.746020317E-1,-4.801764488E-1
1.836585438E2,-1.579006672E0,5.116162300E-1,-5.830292702E-1
1.836664173E2,-1.202672243E0,3.854584694E-1,-5.526237488E-1
1.836742908E2,-9.446245432E-1,2.443394661E-1,-5.933709145E-1
1.836822254E2,-5.762467384E-1,1.969337463E-4,-6.401209831E-1
1.836901294E2,-1.936542988E-1,-2.270326614E-1,-6.764488220E-1
1.837030079E2,1.781955957E-1,-2.619547844E-1,-3.731322289E-1
1.837108814E2,3.624812365E-1,-2.075710297E-1,3.346586227E-1
1.837188465E2,5.468987226E-1,-1.555137634E-1,9.422187805E-1
1.837267200E2,4.453747272E-1,3.786706924E-2,1.821546078E0
1.837346546E2,2.672795057E-1,4.651269913E-1,2.480603218E0
1.837425281E2,-1.628625393E-1,8.640313148E-1,3.260503292E0
1.837504017E2,-6.378977299E-1,1.260338783E0,3.947092533E0
1.837583667E2,-1.033376217E0,1.702601910E0,4.004059315E0
1.837662403E2,-1.540864587E0,2.115060329E0,3.671869755E0
1.837742664E2,-1.990293741E0,2.555963993E0,2.929456234E0
1.837821705E2,-2.432083607E0,3.022752762E0,2.134932995E0
1.837901355E2,-2.550202370E0,3.526533127E0,9.330558777E-1
1.837980701E2,-2.610943317E0,3.883080959E0,-4.472064972E-1
1.838059437E2,-2.504073143E0,3.910317421E0,-1.071324348E0
1.838138782E2,-1.978656292E0,3.507486820E0,-8.380169868E-1
1.838217823E2,-1.074822783E0,2.508522034E0,3.446693420E-1
1.838297168E2,3.826426268E-1,1.217050076E0,2.450022697E0
1.838376514E2,1.551336884E0,-1.567754745E-1,3.043070793E0
1.838455250E2,2.366107464E0,-1.362365246E0,4.070478439E0
1.838534900E2,2.846106529E0,-2.372754097E0,5.167698860E0
1.838613636E2,3.314639091E0,-3.125545025E0,5.378010273E0
1.838742725E2,3.339463234E0,-4.110098362E0,4.004454136E0
1.838821460E2,3.025019169E0,-4.269605160E0,2.747430801E0
1.838900806E2,2.412801027E0,-4.068328857E0,1.362701416E0
1.838979542E2,1.790857792E0,-3.736207962E0,4.230909348E-1
1.839108936E2,9.814233780E-1,-3.163784027E0,-6.239051819E-1
1.839187671E2,5.491563082E-1,-2.838312626E0,-1.414478302E0
1.839266712E2,5.717539787E-2,-2.500878096E0,-2.251993656E0
1.839345752E2,-4.830433130E-1,-2.020044565E0,-3.133134842E0
1.839425403E2,-1.021319151E0,-1.477526665E0,-3.641118050E0
1.839504749E2,-1.469145179E0,-8.656287193E-1,-3.390996933E0
1.839583484E2,-1.781979680E0,-3.246831894E-1,-2.246804237E0
1.839663746E2,-1.743181944E0,1.354737282E-1,-1.189331055E0
1.839742481E2,-1.744893670E0,3.612713814E-1,-4.301486015E-1
1.839871876E2,-1.566627741E0,2.682657242E-1,-1.217842102E-2
1.839950611E2,-1.042511940E0,5.475902557E-2,6.937375069E-1
1.840029957E2,-5.824950933E-1,-3.140487671E-1,1.723578453E0
1.840108997E2,-1.495350599E-1,-6.518673897E-1,1.550205231E0
1.840238086E2,2.744656801E-1,-1.243952274E0,5.323495865E-1
1.840316517E2,3.534742594E-1,-1.586323023E0,-1.116905212E-1
1.840396167E2,4.921470881E-1,-1.796569824E0,-6.901731491E-1
1.840475208E2,3.143413067E-1,-1.929567337E0,-1.148979664E0
1.840604603E2,-4.712140560E-2,-1.883696079E0,-2.066375732E0
1.840683338E2,-2.303466797E-1,-1.780455351E0,-2.546767712E0
1.840812427E2,-5.247485638E-1,-1.523653030E0,-2.904942513E0
1.840942127E2,-7.931796312E-1,-1.322462082E0,-2.904854298E0
1.841020862E2,-9.123118520E-1,-1.247591496E0,-2.705269814E0
1.841100208E2,-1.070346355E0,-1.217496395E0,-2.506474018E0
1.841179249E2,-1.024334192E0,-1.208829880E0,-2.451466560E0
1.841258289E2,-5.667886734E-1,-1.161827564E0,-2.446192741E0
1.841338245E2,-3.992650509E-1,-1.160230637E0,-2.540972710E0
1.841416980E2,-3.682526350E-1,-1.088046074E0,-2.707854271E0
1.841497242E2,-3.427035809E-1,-8.814888000E-1,-2.866335869E0
1.841576282E2,-4.448021650E-1,-5.817656517E-1,-2.718371868E0
1.841705372E2,-3.298381567E-1,-1.017370224E-1,-1.698664188E0
1.841784107E2,-1.648831367E-1,1.196260452E-1,-6.392412186E-1
1.841864063E2,-6.647920609E-2,2.508850098E-1,5.465183258E-1
1.841942798E2,2.383892536E-1,3.640413284E-1,1.290209770E0
1.842071888E2,3.735160828E-1,5.550322533E-1,1.728458405E0
1.842150318E2,5.483510494E-1,6.226439476E-1,1.415982246E0
1.842229664E2,7.586704493E-1,6.278786659E-1,1.138726234E0
1.842308399E2,1.012745500E0,6.786141396E-1,1.093169212E0
1.842387745E2,9.758052826E-1,6.679267883E-1,9.689664841E-1
1.842466785E2,1.188843131E0,7.159004211E-1,1.048409462E0
1.842545521E2,1.144332886E0,7.773756981E-1,1.824017525E0
1.842625477E2,1.289152145E0,7.480306625E-1,2.534562111E0
1.842704212E2,9.202649593E-1,9.326739311E-1,2.927185059E0
1.842833301E2,1.448504925E-1,1.198249817E0,3.155801773E0
1.842912342E2,-1.198219061E-1,1.359010696E0,2.411626816E0
1.842992603E2,-4.228609800E-1,1.476587772E0,1.555991173E0
1.843071338E2,-4.894857407E-1,1.682008266E0,8.113651276E-1
1.843200428E2,-8.313362002E-1,1.808350086E0,-2.896285057E-1
1.843279163E2,-6.032806039E-1,1.775729179E0,5.116176605E-2
1.843358509E2,-2.678309679E-1,1.422474861E0,1.368445396E0
1.843437244E2,2.706422806E-1,5.896248817E-1,2.986079216E0
1.843516895E2,1.277400494E0,-3.490471840E-1,4.390121460E0
1.843596851E2,1.995204926E0,-1.390208244E0,5.579345703E0
1.843675586E2,2.861958981E0,-2.040253878E0,6.124765396E0
1.843755848E2,3.429829597E0,-2.548060656E0,6.536398888E0
1.843834278E2,3.410793304E0,-2.952405691E0,5.791982651E0
1.843913318E2,2.945146561E0,-3.154950619E0,4.412594795E0
1.843992664E2,2.194157600E0,-3.189785957E0,2.836478233E0
1.844071399E2,1.320158124E0,-3.119284868E0,8.626270294E-1
1.844150440E2,7.770212889E-1,-2.964852571E0,-1.937365532E-1
1.844229175E2,2.180198431E-1,-2.793976307E0,-8.579597473E-1
1.844308826E2,-3.482892513E-1,-2.648610353E0,-1.229310513E0
1.844388172E2,-8.478425741E-1,-2.433898449E0,-1.857892036E0
1.844466907E2,-1.315800190E0,-2.015974522E0,-2.719032764E0
1.844546253E2,-1.845886707E0,-1.509855270E0,-2.467432976E0
1.844624988E2,-2.272600889E0,-8.949556351E-1,-1.823494434E0
1.844703724E2,-2.648404121E0,-3.382019997E-1,-9.134049416E-1
1.844783069E2,-2.745920420E0,-1.242837906E-1,5.255794525E-2
1.844861805E2,-2.468010426E0,8.491420746E-2,7.877645493E-1
1.844942066E2,-2.096891880E0,5.469560623E-2,1.344063759E0
1.845020801E2,-1.678256989E0,-1.235156059E-1,1.895602226E0
1.845100147E2,-1.219081521E0,-3.123812675E-1,1.793427467E0
1.845179798E2,-7.737441063E-1,-5.785622597E-1,1.192044258E0
1.845266468E2,-4.560542107E-1,-9.419412613E-1,3.199586868E-1
1.845339100E2,-2.250372171E-1,-1.241724014E0,-7.171297073E-1
1.845418140E2,-6.017172337E-2,-1.424566031E0,-1.690303326E0
1.845496570E2,-5.052220821E-2,-1.477531672E0,-2.437777042E0
1.845576221E2,9.012031555E-2,-1.589997530E0,-2.762432098E0
1.845654957E2,1.901655197E-1,-1.598062277E0,-2.701538086E0
1.845783130E2,2.960445881E-1,-1.602670193E0,-2.177150249E0
1.845912220E2,1.320600510E-1,-1.381466627E0,-2.351906300E0
1.845991260E2,-1.193732023E-1,-1.103055954E0,-2.202055454E0
1.846071522E2,-5.044982433E-1,-8.386864662E-1,-1.930545330E0
1.846150257E2,-7.474092245E-1,-5.911540985E-1,-2.085548878E0
1.846229603E2,-9.398555756E-1,-5.958261490E-1,-2.171770573E0
1.846309253E2,-1.077479839E0,-5.124382973E-1,-2.056483746E0
1.846387989E2,-1.201285839E0,-3.938922882E-1,-1.942425251E0
1.846467640E2,-1.179807305E0,-3.406062126E-1,-1.999624252E0
1.846546375E2,-9.558523297E-1,-3.394637108E-1,-1.994107723E0
1.846675159E2,-5.589176416E-1,-2.683329582E-1,-1.879973412E0
1.846754200E2,-4.883104563E-1,-1.297569275E-1,-1.687716007E0
1.846833851E2,-4.232331514E-1,-4.531860352E-2,-1.274336815E0
1.846912586E2,-5.054003000E-1,6.299114227E-2,-6.390991211E-1
1.846991016E2,-4.862812757E-1,1.633386612E-1,-1.381740570E-1
